TENSAO,CORRENTE
206.025,1.72688
209.4,1.85569
214.125,2.02725
221.1,2.2381900000000003
226.2,2.39006
230.7375,2.5245
234.6,2.63138
235.5375,2.65725
233.175,2.59312
230.1,2.49525
226.35,2.3928700000000003
225.45,2.36081
227.7375,2.43113
233.2875,2.59819
239.8875,2.76975
245.2125,2.89575
248.1,2.9745
249.675,3.00712
250.35,3.04256
251.1,3.07406
251.9625,3.0825
252.15,3.09825
252.1125,3.09825
252.3375,3.08531
252.075,3.09375
252.2625,3.07744
252.075,3.0931900000000003
252.1125,3.08812
252.1875,3.07012
251.9625,3.06225
252.0,3.06563
251.925,3.0706900000000004
251.7375,3.07294
251.55,3.06506
251.475,3.07012
251.6625,3.0611200000000003
251.2875,3.06956
251.25,3.06506
251.325,3.06281
251.1375,3.05887
251.25,3.06169
251.0625,3.06619
250.875,3.06281
250.9125,3.06
250.9125,3.06337
250.8,3.05325
250.9875,3.04481
250.9875,3.04819
250.8375,3.05325
251.1,3.03975
250.95,3.051
251.175,3.04088
250.875,3.05662
251.0625,3.04369
250.95,3.06056
250.8,3.0571900000000003
250.9875,3.04819
250.8375,3.05944
250.7625,3.05437
250.8,3.05269
250.3125,3.04538
250.8,3.03975
250.9125,3.05212
250.7625,3.051
250.9875,3.04313
250.95,3.05944
250.9875,3.03806
249.75,3.01162
247.65,2.96606
246.1125,2.91206
243.6375,2.84288
243.4875,2.84175
244.875,2.87775
245.7,2.89744
247.0875,2.9441200000000003
249.0375,2.99194
250.05,3.01837
250.0875,3.0375
250.1625,3.03525
250.05,3.02569
250.05,3.02625
249.7125,3.03244
249.4875,3.02006
249.4875,3.01725
249.4125,3.00937
249.5625,3.00656
249.4125,3.00656
249.3375,3.0105
249.3,3.01781
249.3,3.0015
249.2625,3.0099400000000003
249.225,3.01444
249.075,3.00487
249.0375,3.02175
249.0375,3.01556
249.225,3.02287
249.1125,3.01556
249.375,3.00037
249.4875,3.00769
249.4875,3.00431
249.525,3.0121900000000004
249.525,3.00825
249.6,3.00487
249.6375,2.99981
249.525,3.00712
249.45,3.0060000000000002
249.375,3.0121900000000004
249.45,3.01106
249.525,3.00825
249.4125,3.01106
249.4125,3.0121900000000004
249.3375,3.00712
249.1125,3.01444
249.075,3.00769
247.8,2.96831
244.7625,2.87719
237.525,2.69831
223.725,2.29556
215.775,2.07
214.9125,2.03681
211.725,1.91925
205.8375,1.71731
202.7625,1.61156
202.05,1.57894
202.2,1.58119
202.125,1.58063
201.7875,1.56319
201.4125,1.55531
201.2625,1.54069
201.2625,1.54856
201.2625,1.54631
201.375,1.55362
201.675,1.56769
202.35,1.57669
202.5,1.60031
203.3625,1.629
204.525,1.6565599999999998
205.95,1.71731
207.9,1.79719
210.7875,1.88944
213.3,1.99069
213.75,1.99125
212.6625,1.94569
210.75,1.88381
210.0375,1.8630000000000002
210.4875,1.881
212.4,1.93725
216.525,2.09756
224.1,2.31075
230.55,2.49581
236.85,2.68762
242.175,2.83219
245.7375,2.91825
247.3875,2.95425
248.775,2.99362
250.0125,3.0060000000000002
250.6125,3.0375
250.8,3.04706
250.5375,3.04425
250.5375,3.03919
248.85,3.00375
243.1875,2.844
232.875,2.59537
221.775,2.23875
212.6625,1.95863
211.125,1.90969
211.6125,1.92038
211.05,1.89619
210.975,1.899
211.1625,1.90575
211.2375,1.91588
210.5625,1.87369
208.425,1.82644
207.3,1.764
205.275,1.6970599999999998
204.1125,1.64363
203.1,1.61944
202.35,1.60481
202.05,1.57781
201.75,1.56881
201.4875,1.55644
201.45,1.548
201.15,1.54406
201.0375,1.54069
201.0375,1.53113
200.7375,1.521
200.7375,1.51931
200.25,1.51763
200.2125,1.51256
200.3625,1.51425
200.25,1.50919
200.2125,1.5030000000000001
199.575,1.50075
199.9875,1.49456
199.2375,1.49287
199.1625,1.48556
199.0875,1.48388
199.125,1.48388
198.45,1.47263
198.9,1.4771299999999998
198.225,1.47206
198.2625,1.47094
198.3375,1.4669999999999999
199.0875,1.46981
198.1875,1.46925
198.975,1.46925
198.375,1.47375
199.1625,1.47431
198.7875,1.47769
198.975,1.48275
199.2,1.48838
199.9125,1.49737
199.9875,1.50581
200.325,1.51088
200.7375,1.53731
201.15,1.54969
201.675,1.57444
204.0,1.64363
205.95,1.71281
207.225,1.7685
209.55,1.86469
212.2125,1.93725
211.125,1.90406
211.7625,1.93106
216.75,2.1003700000000003
225.6,2.3715
231.3375,2.54025
236.9625,2.69044
243.6,2.86537
244.3875,2.87719
243.3,2.85806
239.025,2.73937
231.7875,2.54137
230.1375,2.48569
227.475,2.41481
226.8,2.394
228.6375,2.43562
230.7375,2.50312
229.4625,2.45981
224.325,2.33269
224.1375,2.30456
222.9,2.27475
222.0375,2.23706
223.0125,2.27869
227.025,2.40356
228.9,2.4615
228.0375,2.43787
226.1625,2.37937
222.525,2.27531
219.075,2.16731
217.05,2.11219
216.525,2.088
216.1875,2.08744
216.75,2.1015
216.6,2.08012
214.1625,2.00756
212.5125,1.94625
212.4,1.94231
212.7,1.95525
212.2875,1.93444
212.4,1.94569
213.225,1.98675
213.4125,1.99069
213.7125,2.00025
218.2875,2.13131
223.125,2.28094
226.05,2.37037
228.1125,2.41988
231.3,2.5194400000000003
234.9,2.63475
236.7,2.68031
236.2125,2.67075
234.45,2.61844
233.85,2.61225
234.4875,2.6145
233.55,2.59481
231.4125,2.52731
230.25,2.4885
230.85,2.51044
231.9,2.55037
231.7125,2.54306
229.5,2.47725
226.3125,2.38275
224.1375,2.31019
224.0625,2.30231
226.2,2.37937
230.55,2.50481
234.7875,2.63363
238.8,2.73825
242.325,2.84231
245.9625,2.91881
248.5125,2.98406
250.0875,3.03581
250.95,3.05381
250.9125,3.051
250.35,3.03975
249.4125,3.01444
248.85,2.99306
248.9625,3.00769
249.4875,3.01331
249.6,3.02737
249.4875,3.0234400000000003
249.15,3.0251200000000003
248.55,2.98912
247.6875,2.96831
246.975,2.94694
246.975,2.93119
246.9375,2.93963
247.1625,2.94581
247.425,2.95369
247.9125,2.96381
247.9875,2.97394
247.95,2.98631
247.95,2.98463
247.95,2.98406
248.325,2.98519
249.0375,3.00656
249.4125,3.0239999999999996
250.0125,3.02906
250.2,3.0285
250.1625,3.0346900000000003
250.275,3.02287
250.2,3.03188
250.2375,3.0234400000000003
250.125,3.01162
250.0875,3.01894
250.0125,3.02175
249.9,3.0234400000000003
250.0125,3.0211900000000003
249.825,3.00319
249.9,3.01444
249.75,3.0195
249.675,3.00825
249.7125,3.00319
249.6,3.01725
249.6375,3.00937
249.6,3.00487
249.525,3.00656
249.5625,3.0026200000000003
249.6375,3.0138700000000003
249.5625,2.99981
249.45,2.99981
249.4125,3.00206
249.3375,3.01331
249.3,2.99981
249.2625,2.99925
249.1875,3.00544
249.2625,3.00544
249.45,2.99756
249.3,2.997
249.1875,3.00206
249.15,2.997
249.0,2.99587
248.8875,2.99137
248.8875,2.99925
248.7375,2.99756
248.7,2.9986900000000003
248.475,2.99306
248.4375,2.99362
248.55,2.99025
248.2125,2.988
248.1375,2.98969
248.1,2.99194
248.2875,2.98069
248.1375,2.97562
248.025,2.97562
248.0625,2.9745
248.2125,2.98294
248.25,2.96944
248.0625,2.96944
248.1375,2.97056
248.1,2.97844
248.0625,2.96944
248.025,2.97337
247.95,2.98575
247.95,2.97787
248.025,2.96944
247.9875,2.98238
247.875,2.97844
247.875,2.98181
247.95,2.97956
247.95,2.98069
247.9125,2.98912
248.1,2.97675
248.0625,2.97562
248.1375,2.96325
248.25,2.97225
248.1,2.9649400000000004
247.875,2.9655
247.8,2.97562
247.7625,2.97225
247.7625,2.96944
247.5375,2.97225
247.5375,2.97562
247.575,2.95931
247.575,2.96044
247.5,2.9553700000000003
247.3875,2.95931
247.3875,2.96437
247.3875,2.94806
247.6125,2.94862
247.3875,2.95425
247.3875,2.9610000000000003
247.2375,2.95706
247.3875,2.94862
247.3875,2.95369
247.2375,2.95594
247.3875,2.9441200000000003
247.3125,2.94469
247.125,2.95594
247.275,2.94637
247.0875,2.95706
247.0125,2.95594
246.975,2.95425
247.0875,2.94469
246.975,2.94694
247.05,2.93456
247.0125,2.93906
246.9,2.93681
246.825,2.94975
246.7125,2.9553700000000003
246.675,2.94187
246.825,2.9385
246.975,2.94075
246.75,2.93625
246.825,2.94637
247.0875,2.943
247.05,2.94525
247.2,2.93625
247.1625,2.93625
247.0125,2.95031
247.2,2.93344
247.2,2.93963
247.2375,2.93681
247.0875,2.93681
247.1625,2.93119
247.05,2.91712
247.2,2.92444
246.975,2.93175
247.1625,2.92275
246.9375,2.93344
246.75,2.93231
246.7125,2.93119
246.6,2.93062
246.7125,2.92725
246.5625,2.93513
246.5625,2.91712
246.4875,2.925
246.45,2.93175
246.225,2.91825
246.075,2.93287
246.1125,2.9160000000000004
246.375,2.91431
245.925,2.92444
245.925,2.92163
246.0,2.91488
245.925,2.9160000000000004
245.925,2.91656
245.8125,2.91881
245.85,2.91881
245.8125,2.9205
246.0,2.91825
246.0,2.90756
246.0375,2.91037
245.85,2.9154400000000003
245.8125,2.9176900000000003
245.85,2.9064400000000004
245.8125,2.92837
245.85,2.9176900000000003
245.775,2.92388
245.8125,2.92106
245.775,2.92219
246.075,2.90756
245.9625,2.92275
246.1875,2.91881
246.075,2.91431
246.1125,2.90306
246.2625,2.9115
246.15,2.90531
246.075,2.91037
245.85,2.91206
245.775,2.91712
245.85,2.90531
245.625,2.9025
245.7,2.90531
245.4,2.90756
245.475,2.91037
245.475,2.90981
245.3625,2.89463
245.325,2.90363
245.25,2.90363
245.4,2.88844
245.3625,2.89519
245.4,2.89463
245.4,2.88281
245.25,2.8935
245.325,2.89181
245.25,2.88731
245.2125,2.89069
245.1,2.90025
245.2125,2.90531
245.475,2.89575
245.475,2.90137
245.7375,2.90025
245.625,2.89575
245.625,2.88281
245.7375,2.8816900000000003
245.625,2.89463
245.5125,2.90025
245.4,2.88281
245.4375,2.8845
245.325,2.88844
245.2125,2.89069
245.1,2.88506
245.0625,2.88225
245.0625,2.88562
245.1375,2.87437
245.175,2.87887
245.175,2.8845
245.175,2.87719
245.2125,2.8816900000000003
245.0625,2.88506
245.025,2.89519
245.1375,2.89519
245.175,2.89181
245.2125,2.89463
245.5125,2.88956
245.55,2.89463
245.475,2.8845
245.5125,2.8935
245.55,2.88731
245.4,2.88956
245.4375,2.90025
245.25,2.88675
245.325,2.889
245.2125,2.89013
245.1,2.89125
245.1,2.89575
245.1,2.8929400000000003
245.1375,2.88844
245.0625,2.89406
244.9875,2.89181
244.95,2.90025
245.1375,2.889
245.2125,2.89744
245.325,2.8929400000000003
245.2125,2.89688
245.25,2.89575
245.3625,2.8935
245.5125,2.907
244.9875,2.89125
242.1375,2.82881
235.0125,2.64544
226.6125,2.39175
221.55,2.24438
216.2625,2.08631
211.0125,1.89394
214.4625,2.03962
221.925,2.259
225.525,2.36756
225.3375,2.34731
218.4,2.1465
209.8875,1.87481
205.65,1.69763
202.7625,1.6155
200.8125,1.54913
200.0625,1.50244
199.3875,1.4996200000000002
198.525,1.46925
198.2625,1.45181
198.0,1.4478799999999998
197.9625,1.4445
197.8875,1.43887
197.1375,1.41469
196.1625,1.40512
196.5375,1.39106
196.3875,1.386
196.5375,1.37419
196.3875,1.36519
196.2375,1.36125
196.3125,1.36069
196.2375,1.35113
195.825,1.34606
195.7125,1.341
196.05,1.33313
195.4875,1.32694
195.6,1.32863
195.4875,1.32413
195.3375,1.3230000000000002
194.775,1.32413
195.7875,1.3230000000000002
195.5625,1.32919
195.0375,1.32863
195.6375,1.33425
195.75,1.3421299999999998
195.9375,1.34831
196.0875,1.3601299999999998
196.0875,1.36687
197.25,1.38375
198.2625,1.39275
197.7375,1.41694
197.9625,1.43212
197.925,1.431
197.925,1.43831
198.15,1.44956
198.975,1.47656
200.2875,1.50919
202.05,1.57725
203.5875,1.62225
203.925,1.63913
204.1125,1.63744
205.5375,1.6998799999999998
207.9,1.7949400000000002
211.9875,1.92994
217.35,2.1189400000000003
223.95,2.32594
227.8875,2.43394
230.25,2.51438
233.1375,2.59706
233.475,2.59931
231.4875,2.53912
232.6125,2.57625
237.9375,2.71912
242.8875,2.84737
245.9625,2.91937
247.425,2.96437
247.7625,2.98012
247.6875,2.98238
247.575,2.97
247.6125,2.9649400000000004
247.65,2.95706
247.5,2.96381
247.4625,2.96381
247.3875,2.95256
247.275,2.95819
247.0875,2.97
247.0875,2.96437
247.0875,2.97112
247.275,2.95987
247.3875,2.95031
247.425,2.94975
247.425,2.95312
247.2375,2.93794
247.2,2.94131
247.2,2.94637
247.05,2.94694
246.9375,2.9385
246.825,2.94075
246.4875,2.94075
246.5625,2.92669
246.4875,2.93062
246.5625,2.92781
246.6375,2.91488
246.7125,2.91037
246.525,2.9339999999999997
246.5625,2.93006
246.4875,2.92612
246.3,2.93681
246.375,2.93681
246.4875,2.92725
246.3375,2.93175
246.3,2.93569
246.45,2.93625
246.45,2.92556
246.525,2.93062
246.5625,2.93231
246.525,2.93175
246.75,2.92331
246.7125,2.91825
246.825,2.91825
246.525,2.9041900000000003
246.4125,2.9160000000000004
246.375,2.92331
246.375,2.9160000000000004
246.3,2.92219
246.225,2.91881
246.15,2.92556
246.2625,2.91263
246.075,2.925
246.0375,2.92275
245.7,2.93456
245.9625,2.91937
245.7375,2.91712
245.8875,2.9041900000000003
245.7375,2.90981
245.7,2.9064400000000004
245.7,2.9025
245.5875,2.9160000000000004
245.7,2.90588
245.6625,2.89631
245.6625,2.89744
245.475,2.91319
245.5875,2.90588
245.4375,2.90363
245.7,2.89575
245.55,2.9041900000000003
245.7,2.90194
245.5875,2.88956
245.5875,2.9081200000000003
246.0,2.89912
245.8125,2.90363
246.15,2.88731
245.8875,2.90869
245.1375,2.88112
236.6625,2.67244
212.8875,1.962
199.8375,1.49119
195.675,1.32356
193.95,1.27125
192.975,1.2555
192.825,1.24144
192.8625,1.23075
192.4125,1.21725
192.6,1.20656
192.45,1.1925
192.4875,1.18688
191.475,1.1745
191.4,1.17056
191.2125,1.16775
191.325,1.15988
191.2125,1.15594
191.2125,1.14806
191.1375,1.14637
191.1375,1.1373799999999998
191.1,1.13794
190.95,1.14131
191.0625,1.14525
190.9125,1.1295
190.875,1.13569
190.8375,1.13231
190.9125,1.12894
190.95,1.13231
191.1375,1.12444
191.1,1.12837
191.2125,1.12837
191.025,1.13681
190.9875,1.12275
191.25,1.13063
191.325,1.12669
191.25,1.12444
191.1,1.12106
191.2125,1.13175
191.175,1.12669
191.175,1.12894
191.1375,1.13231
191.0625,1.12613
191.1375,1.12556
191.1375,1.13063
191.1375,1.12894
191.1375,1.13231
191.1375,1.13456
191.0625,1.13119
191.1375,1.12894
191.0625,1.13681
191.025,1.13512
190.8375,1.14075
190.9125,1.14244
190.8375,1.14244
190.95,1.14975
191.025,1.14806
191.175,1.15087
191.175,1.15594
191.475,1.15481
191.325,1.15931
192.225,1.15988
192.075,1.16156
192.15,1.17169
191.5875,1.17563
192.3,1.17731
191.8125,1.17956
191.6625,1.18181
191.8125,1.18631
192.375,1.18856
192.3,1.19025
192.4875,1.18913
192.45,1.19419
192.45,1.197
192.4125,1.197
192.525,1.20206
192.4875,1.21444
192.6375,1.21894
192.9,1.23075
192.3,1.23413
192.825,1.24819
192.9,1.26169
193.8,1.27294
194.5875,1.2915
194.475,1.30838
196.05,1.34494
199.275,1.37869
197.25,1.40344
197.2875,1.41188
198.0,1.44563
198.975,1.47431
199.1625,1.47375
198.825,1.47431
200.025,1.50581
200.55,1.53113
201.1125,1.548
203.2875,1.62731
204.3,1.64475
204.4125,1.665
205.05,1.68131
205.575,1.70156
206.85,1.74037
208.6125,1.82025
210.375,1.87144
208.2,1.80956
205.9125,1.7139400000000002
205.7625,1.70775
206.5875,1.73981
207.7875,1.77581
207.825,1.78706
208.1625,1.79381
208.7625,1.82025
209.4,1.84331
210.1875,1.84781
210.0375,1.85625
210.0,1.85625
211.05,1.88494
213.0,1.9485
214.35,2.016
214.6125,2.02106
213.1875,1.96875
209.1375,1.8315
207.4125,1.77131
206.8125,1.755
206.8875,1.7510599999999998
206.4375,1.7488099999999998
207.525,1.7763799999999998
208.35,1.80281
209.7,1.85794
208.5,1.81856
205.05,1.6706299999999998
201.2625,1.56094
200.175,1.51538
199.35,1.48388
198.825,1.46869
198.1125,1.45519
197.85,1.43494
196.8,1.42594
196.6125,1.4040000000000001
196.2375,1.39669
195.8625,1.38319
196.125,1.37813
196.3125,1.3601299999999998
196.125,1.35787
196.05,1.35
195.9,1.341
195.8625,1.34156
195.7875,1.33875
196.1625,1.3275
195.675,1.32806
196.1625,1.32413
195.6375,1.32469
195.375,1.31456
195.7875,1.31569
195.5625,1.31681
195.4875,1.31063
195.3375,1.31513
195.15,1.30725
195.525,1.30838
195.3,1.30219
195.825,1.305
195.3,1.30219
195.6,1.29825
194.8125,1.30219
195.8625,1.29994
195.1125,1.30388
194.8875,1.29937
195.3,1.29937
195.4125,1.29656
195.3375,1.29937
195.45,1.29881
195.0,1.29881
195.1875,1.29881
194.8125,1.28756
194.5125,1.29881
194.775,1.29038
195.0,1.29488
194.475,1.2881200000000002
194.625,1.2915
194.6625,1.28925
194.5125,1.29544
194.4375,1.29038
194.475,1.29038
194.8125,1.28869
194.3625,1.28869
194.325,1.29094
195.1875,1.28419
194.3625,1.28925
194.175,1.28756
194.2125,1.28588
194.4375,1.287
194.2875,1.29094
194.5125,1.2881200000000002
194.8125,1.29206
194.9625,1.29206
194.6625,1.28981
195.1875,1.28756
196.0875,1.29544
194.8125,1.29712
194.625,1.30275
195.0375,1.29937
194.7375,1.30669
195.1125,1.30781
194.8875,1.30781
195.1125,1.31963
195.3,1.31569
194.7375,1.32356
195.5625,1.32863
195.675,1.32638
195.9,1.33481
195.8625,1.35225
195.975,1.35225
196.05,1.36294
196.125,1.37419
196.2375,1.38319
199.2375,1.39444
196.275,1.41469
197.4,1.42425
197.85,1.43381
198.1875,1.46813
200.3625,1.52494
201.825,1.58513
204.525,1.6554400000000002
207.9375,1.81238
214.8375,2.05031
224.2125,2.32481
231.7125,2.53856
236.85,2.67919
238.8,2.73487
239.7,2.76244
243.0,2.85637
247.2375,2.95312
249.6375,3.0251200000000003
250.6125,3.04538
250.8375,3.04425
250.9875,3.06788
250.95,3.05044
250.6125,3.05044
250.725,3.04538
250.65,3.05494
250.95,3.06619
251.0625,3.06337
250.875,3.06281
250.9875,3.05156
250.8375,3.04988
250.7625,3.05212
250.5375,3.04481
250.425,3.03919
250.275,3.0375
250.275,3.0375
250.5,3.02963
250.3125,3.0459400000000003
250.3875,3.04031
250.575,3.03075
250.5375,3.03356
250.3875,3.04031
250.35,3.0375
250.5,3.03412
250.425,3.03356
250.425,3.03131
250.4625,3.02794
250.3875,3.03862
250.425,3.03862
250.5,3.03581
250.3875,3.03412
250.4625,3.03244
250.4625,3.0346900000000003
250.6125,3.03075
250.4625,3.03862
250.4625,3.04144
250.5375,3.04931
250.575,3.04819
250.5375,3.05381
250.725,3.04706
250.725,3.04706
250.95,3.05494
250.9125,3.05156
250.8375,3.05437
250.8,3.05156
249.9,3.02737
247.9125,2.97844
244.65,2.88731
241.7625,2.81025
240.6375,2.79563
242.25,2.8305
244.575,2.88619
246.225,2.93794
247.05,2.95256
247.9125,2.96775
248.2125,2.97225
247.6125,2.97112
246.525,2.92837
244.6875,2.89181
243.4125,2.86312
243.2625,2.85356
245.1,2.8935
246.9,2.95256
248.475,2.99081
249.1875,3.02062
248.85,3.00431
247.2375,2.96775
245.2875,2.89912
242.325,2.82881
239.925,2.77088
237.7875,2.71069
236.6625,2.6865
236.2125,2.6701900000000003
236.25,2.67356
236.8125,2.6910000000000003
237.4125,2.7061900000000003
237.1125,2.70056
236.7375,2.69887
237.1875,2.69437
238.4625,2.73037
239.475,2.75569
240.0,2.772
241.575,2.8080000000000003
244.2375,2.86369
246.4875,2.92275
247.6125,2.95481
247.875,2.95594
246.7875,2.94075
243.9375,2.862
239.925,2.76413
236.1,2.67525
229.7625,2.48288
218.775,2.16675
208.4625,1.818
204.0,1.65094
202.275,1.61381
202.0125,1.5941299999999998
201.3,1.57838
201.4125,1.5659999999999998
200.8125,1.55419
200.5875,1.54013
200.2875,1.52775
200.2125,1.521
200.2125,1.51819
199.875,1.51538
200.0625,1.50862
200.175,1.50525
199.6875,1.50412
199.8,1.50356
199.8375,1.50581
200.0625,1.50975
199.7625,1.50187
199.65,1.50244
199.725,1.50075
199.6125,1.50469
199.7625,1.50019
199.9875,1.50131
200.25,1.5063799999999998
200.325,1.50469
200.25,1.5119999999999998
200.4,1.51088
200.625,1.5075
200.6625,1.51256
200.7375,1.51425
200.8125,1.51763
200.925,1.52662
200.9625,1.53056
201.15,1.53506
201.075,1.53675
201.1875,1.54519
201.225,1.54631
201.3,1.54687
201.3375,1.55194
201.675,1.56038
201.75,1.55644
201.9375,1.557
201.6375,1.5659999999999998
201.825,1.56938
201.825,1.5705
201.9,1.56825
201.7875,1.57219
201.825,1.5705
201.9375,1.56769
201.9375,1.56656
202.05,1.57725
202.0125,1.57106
202.0875,1.58006
202.0875,1.57781
202.3875,1.58175
202.6125,1.58569
202.575,1.58738
202.95,1.59131
203.2125,1.5986200000000002
202.5,1.60875
203.625,1.60875
203.175,1.61719
202.9875,1.63125
204.0,1.6335
204.0375,1.63463
204.525,1.6413799999999998
204.4125,1.64306
204.3375,1.64025
204.225,1.64813
204.075,1.64925
203.9625,1.64813
204.0,1.64813
204.225,1.65375
204.6375,1.6633099999999998
204.825,1.6740000000000002
205.3125,1.6790599999999998
205.4625,1.70325
205.8375,1.7116900000000002
205.9875,1.72125
205.9125,1.71619
205.9875,1.7218099999999998
206.175,1.72688
206.475,1.74037
206.7,1.7443099999999998
207.375,1.77525
207.525,1.791
207.975,1.81856
208.4625,1.82531
209.0625,1.84781
209.5125,1.87087
210.1875,1.88381
211.6875,1.9305
213.675,2.0019400000000003
215.8125,2.07506
218.4375,2.14988
220.425,2.20669
221.85,2.24381
221.2125,2.23031
219.6375,2.17912
218.6625,2.1555
218.55,2.16731
219.45,2.17125
220.5,2.1959999999999997
222.3375,2.26631
224.8875,2.34619
226.5,2.39625
226.6125,2.4024400000000004
225.975,2.38444
224.325,2.32031
222.1125,2.26125
220.1625,2.19487
218.7375,2.15606
217.6875,2.14088
218.025,2.12794
218.6625,2.15662
221.925,2.2381900000000003
227.8875,2.42044
236.4,2.66962
244.9125,2.88506
250.0875,3.01612
252.7875,3.09656
253.875,3.1196200000000003
253.8375,3.12244
253.7625,3.11906
253.5,3.1319999999999997
253.125,3.12469
253.0125,3.11512
252.7875,3.10388
252.525,3.09487
252.4875,3.10725
252.4875,3.10331
252.375,3.08981
252.3,3.09825
252.225,3.0931900000000003
252.1875,3.10275
252.0375,3.09094
251.925,3.09206
252.0,3.08869
251.925,3.08925
251.85,3.08531
251.925,3.08306
251.8875,3.07575
252.15,3.06506
251.925,3.06731
251.9625,3.06225
251.8875,3.07181
251.925,3.06619
251.8125,3.06563
251.5875,3.06788
251.55,3.0611200000000003
251.325,3.05606
251.2875,3.04875
251.4375,3.05044
251.2875,3.06563
251.2875,3.05887
251.175,3.05944
251.2125,3.0571900000000003
251.1375,3.04819
251.0625,3.05044
251.0625,3.05887
250.9875,3.04369
250.95,3.05156
250.95,3.04819
250.8,3.05494
250.95,3.04425
250.875,3.0555
250.7625,3.04763
250.8,3.04988
250.8,3.0459400000000003
250.6875,3.04819
250.8375,3.04538
250.725,3.05325
250.6875,3.04875
250.575,3.05437
249.225,3.01275
244.6125,2.88562
239.6625,2.76413
241.275,2.80969
243.0375,2.84175
229.0125,2.46037
216.75,2.10206
214.275,2.02106
208.3125,1.81181
205.3875,1.69088
203.8125,1.6453099999999998
203.625,1.63294
202.875,1.61944
202.35,1.60369
202.1625,1.59356
202.125,1.57781
201.9,1.5705
201.6,1.56656
201.4125,1.56431
201.2625,1.56038
201.45,1.55138
201.3,1.54969
200.8875,1.54687
201.0375,1.54575
200.6625,1.54238
200.7375,1.54462
200.55,1.5390000000000001
200.6625,1.53956
200.5875,1.53675
200.8125,1.53169
200.775,1.53113
200.6625,1.53169
200.625,1.53394
201.15,1.52494
200.8125,1.53225
200.8125,1.521
200.85,1.53056
200.775,1.52606
200.9625,1.52213
200.775,1.52213
200.925,1.5255
200.8875,1.52213
200.925,1.52606
200.6625,1.51819
200.6625,1.5243799999999998
200.7375,1.53113
200.8875,1.52269
200.625,1.52494
200.55,1.51931
200.475,1.52156
200.5125,1.51875
200.475,1.52269
200.475,1.51875
200.5125,1.52044
200.3625,1.52044
200.25,1.52156
200.2875,1.5165
200.475,1.51875
200.1,1.51931
200.1375,1.521
200.25,1.51988
200.475,1.5119999999999998
200.325,1.52156
200.325,1.51875
200.5125,1.51706
200.3625,1.51369
200.2875,1.51481
200.2125,1.51763
200.25,1.5119999999999998
200.325,1.5165
200.5125,1.5119999999999998
200.2125,1.5165
200.25,1.52381
200.175,1.52044
200.4,1.52325
200.2125,1.52213
200.3625,1.52156
200.5875,1.52606
200.5875,1.53281
200.625,1.53225
201.0375,1.54069
200.925,1.54125
201.075,1.55813
201.4125,1.55644
201.4875,1.56375
201.9,1.57725
202.1625,1.584
202.35,1.59806
202.3875,1.60425
203.1375,1.6155
203.8875,1.63069
204.3,1.64644
204.8625,1.6695
205.1625,1.68806
206.25,1.7505
209.4375,1.84275
213.4125,2.0019400000000003
221.2125,2.22187
226.1625,2.37431
233.025,2.59256
238.5375,2.73656
243.0375,2.85525
244.275,2.87831
243.6375,2.85806
241.275,2.80462
238.5375,2.73881
238.95,2.7399400000000003
241.65,2.80969
241.5375,2.81025
240.3,2.77369
237.0375,2.67637
237.375,2.69775
239.175,2.75063
239.4375,2.75063
237.675,2.70281
235.65,2.64937
231.5625,2.53294
227.8875,2.41931
225.7125,2.35181
220.8375,2.21681
221.5875,2.22187
221.4,2.23763
219.675,2.16394
217.4625,2.11219
215.925,2.0655
212.4,1.926
209.175,1.82756
208.5375,1.8
207.8625,1.7623099999999998
206.7375,1.72856
206.5125,1.71225
206.4375,1.71056
206.25,1.71112
206.325,1.71619
206.7375,1.7296900000000002
206.7,1.7330599999999998
206.625,1.73194
206.5125,1.7336200000000002
206.8125,1.7364400000000002
206.55,1.7184400000000002
206.175,1.7071900000000002
206.025,1.70325
206.025,1.70606
205.9875,1.7038099999999998
205.95,1.71562
206.4375,1.73588
206.5125,1.75219
206.85,1.75613
206.7,1.74037
206.325,1.72856
206.1,1.72012
206.0625,1.72294
206.4375,1.73588
206.8875,1.75163
207.75,1.78144
208.95,1.83431
209.7,1.8630000000000002
210.2625,1.87481
211.3125,1.90294
213.375,1.99575
217.0875,2.11106
219.1125,2.17181
219.4125,2.17856
220.6125,2.21962
220.6125,2.20725
217.7625,2.13019
215.175,2.05875
214.7625,2.043
214.875,2.04413
216.4875,2.09025
217.7625,2.1375
219.225,2.17294
220.8,2.20556
223.6125,2.28825
228.375,2.44406
234.1875,2.6229400000000003
241.4625,2.81756
247.05,2.9295
249.9,3.00769
250.6125,3.04313
251.55,3.069
252.75,3.07688
253.3125,3.1044400000000003
253.35,3.1005
253.3125,3.1044400000000003
253.2,3.09881
253.1625,3.09712
253.2375,3.0825
252.8625,3.10106
252.45,3.0735
250.35,3.03019
246.225,2.9205
239.7375,2.7438700000000003
232.875,2.56781
227.5125,2.412
224.1,2.29331
220.6875,2.20387
217.425,2.10319
214.8,2.02612
214.425,2.02612
216.675,2.0835
221.55,2.22412
227.25,2.4024400000000004
230.8875,2.50312
227.025,2.39119
217.3125,2.10375
216.2625,2.07787
217.6125,2.1105
217.575,2.12512
212.9625,1.96144
206.8125,1.7369999999999999
204.825,1.65938
203.1375,1.61606
202.575,1.58738
201.975,1.56544
201.6,1.55025
201.0,1.53056
